TenantId,"TimeGenerated [UTC]",Name,Category,Counter,Instance,Value,Properties,OperationName,OperationId,ParentId,SyntheticSource,SessionId,UserId,UserAuthenticatedId,UserAccountId,AppVersion,AppRoleName,AppRoleInstance,ClientType,ClientModel,ClientOS,ClientIP,ClientCity,ClientStateOrProvince,ClientCountryOrRegion,ClientBrowser,ResourceGUID,IKey,SDKVersion,SourceSystem,Type,"_ResourceId"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:06:33.439 AM","% Processor Time Normalized",Process,"% Processor Time Normalized","??APP_WIN32_PROC??","0.260288500608967","{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:06:33.439 AM","Private Bytes",Process,"Private Bytes","??APP_WIN32_PROC??",93954048,"{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:06:33.439 AM","Available Bytes",Memory,"Available Bytes",,1680560128,"{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:06:33.439 AM","IO Data Bytes/sec",Process,"IO Data Bytes/sec","??APP_WIN32_PROC??",0,"{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:02.785 AM","% Processor Time",Process,"% Processor Time","??APP_WIN32_PROC??","1.50748450378289","{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:02.785 AM","% Processor Time Normalized",Process,"% Processor Time Normalized","??APP_WIN32_PROC??","1.50685602615111","{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:02.785 AM","Private Bytes",Process,"Private Bytes","??APP_WIN32_PROC??",99966976,"{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:02.785 AM","Available Bytes",Memory,"Available Bytes",,1639518208,"{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:02.785 AM","IO Data Bytes/sec",Process,"IO Data Bytes/sec","??APP_WIN32_PROC??",640,"{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:33.472 AM","% Processor Time",Process,"% Processor Time","??APP_WIN32_PROC??","0.650687123520239","{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:33.472 AM","% Processor Time Normalized",Process,"% Processor Time Normalized","??APP_WIN32_PROC??","0.65068719614074","{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:33.472 AM","Private Bytes",Process,"Private Bytes","??APP_WIN32_PROC??",94375936,"{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:33.472 AM","Available Bytes",Memory,"Available Bytes",,1665904640,"{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:33.472 AM","IO Data Bytes/sec",Process,"IO Data Bytes/sec","??APP_WIN32_PROC??",0,"{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:45.824 AM","% Processor Time",Process,"% Processor Time","??APP_WIN32_PROC??","3.0258346244368","{""ProcessId"":""3252"",""HostInstanceId"":""29d456b1-a9d0-4753-a12f-86ba3ff61992""}",,,,,,,,,,tomaskubicatest,1d174d165a1406b539c3d70f7b0182b8a5f3c3a3ae2f1cb92ea4150367b7a68d,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:45.824 AM","% Processor Time Normalized",Process,"% Processor Time Normalized","??APP_WIN32_PROC??","3.02405727070945","{""ProcessId"":""3252"",""HostInstanceId"":""29d456b1-a9d0-4753-a12f-86ba3ff61992""}",,,,,,,,,,tomaskubicatest,1d174d165a1406b539c3d70f7b0182b8a5f3c3a3ae2f1cb92ea4150367b7a68d,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:45.824 AM","Private Bytes",Process,"Private Bytes","??APP_WIN32_PROC??",101257216,"{""ProcessId"":""3252"",""HostInstanceId"":""29d456b1-a9d0-4753-a12f-86ba3ff61992""}",,,,,,,,,,tomaskubicatest,1d174d165a1406b539c3d70f7b0182b8a5f3c3a3ae2f1cb92ea4150367b7a68d,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:45.824 AM","Available Bytes",Memory,"Available Bytes",,1698979840,"{""ProcessId"":""3252"",""HostInstanceId"":""29d456b1-a9d0-4753-a12f-86ba3ff61992""}",,,,,,,,,,tomaskubicatest,1d174d165a1406b539c3d70f7b0182b8a5f3c3a3ae2f1cb92ea4150367b7a68d,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:07:45.824 AM","IO Data Bytes/sec",Process,"IO Data Bytes/sec","??APP_WIN32_PROC??",1048,"{""ProcessId"":""3252"",""HostInstanceId"":""29d456b1-a9d0-4753-a12f-86ba3ff61992""}",,,,,,,,,,tomaskubicatest,1d174d165a1406b539c3d70f7b0182b8a5f3c3a3ae2f1cb92ea4150367b7a68d,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:02.802 AM","% Processor Time",Process,"% Processor Time","??APP_WIN32_PROC??","0.546698445559335","{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:02.802 AM","% Processor Time Normalized",Process,"% Processor Time Normalized","??APP_WIN32_PROC??","0.546704226911813","{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:02.802 AM","Private Bytes",Process,"Private Bytes","??APP_WIN32_PROC??",100098048,"{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:02.802 AM","Available Bytes",Memory,"Available Bytes",,1644994560,"{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:02.802 AM","IO Data Bytes/sec",Process,"IO Data Bytes/sec","??APP_WIN32_PROC??",0,"{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:33.486 AM","% Processor Time",Process,"% Processor Time","??APP_WIN32_PROC??","0.234317032699809","{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:33.486 AM","% Processor Time Normalized",Process,"% Processor Time Normalized","??APP_WIN32_PROC??","0.234317017863401","{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:33.486 AM","Private Bytes",Process,"Private Bytes","??APP_WIN32_PROC??",94298112,"{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:33.486 AM","Available Bytes",Memory,"Available Bytes",,1662812160,"{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:33.486 AM","IO Data Bytes/sec",Process,"IO Data Bytes/sec","??APP_WIN32_PROC??",0,"{""ProcessId"":""5424"",""HostInstanceId"":""99caafe2-c5f2-45b3-a6ec-79e7f65b3edc""}",,,,,,,,,,tomaskubicatest,063162454eb26db9d029efded3832739f5a496e8329bffdfa4913863a9d915b9,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:45.837 AM","% Processor Time",Process,"% Processor Time","??APP_WIN32_PROC??","0.260334458685194","{""ProcessId"":""3252"",""HostInstanceId"":""29d456b1-a9d0-4753-a12f-86ba3ff61992""}",,,,,,,,,,tomaskubicatest,1d174d165a1406b539c3d70f7b0182b8a5f3c3a3ae2f1cb92ea4150367b7a68d,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:45.837 AM","% Processor Time Normalized",Process,"% Processor Time Normalized","??APP_WIN32_PROC??","0.260338392457796","{""ProcessId"":""3252"",""HostInstanceId"":""29d456b1-a9d0-4753-a12f-86ba3ff61992""}",,,,,,,,,,tomaskubicatest,1d174d165a1406b539c3d70f7b0182b8a5f3c3a3ae2f1cb92ea4150367b7a68d,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:45.837 AM","Private Bytes",Process,"Private Bytes","??APP_WIN32_PROC??",101294080,"{""ProcessId"":""3252"",""HostInstanceId"":""29d456b1-a9d0-4753-a12f-86ba3ff61992""}",,,,,,,,,,tomaskubicatest,1d174d165a1406b539c3d70f7b0182b8a5f3c3a3ae2f1cb92ea4150367b7a68d,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:45.837 AM","Available Bytes",Memory,"Available Bytes",,1696813056,"{""ProcessId"":""3252"",""HostInstanceId"":""29d456b1-a9d0-4753-a12f-86ba3ff61992""}",,,,,,,,,,tomaskubicatest,1d174d165a1406b539c3d70f7b0182b8a5f3c3a3ae2f1cb92ea4150367b7a68d,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:08:45.837 AM","IO Data Bytes/sec",Process,"IO Data Bytes/sec","??APP_WIN32_PROC??",0,"{""ProcessId"":""3252"",""HostInstanceId"":""29d456b1-a9d0-4753-a12f-86ba3ff61992""}",,,,,,,,,,tomaskubicatest,1d174d165a1406b539c3d70f7b0182b8a5f3c3a3ae2f1cb92ea4150367b7a68d,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
"c15bd059-e1b1-4c26-80a3-e44eff961e6d","3/28/2025, 7:09:02.833 AM","% Processor Time",Process,"% Processor Time","??APP_WIN32_PROC??","0.338396741494187","{""ProcessId"":""6204"",""HostInstanceId"":""76eed8b6-29ad-46e6-a7ba-4ce34228b9c3""}",,,,,,,,,,tomaskubicatest,8abe29f72f61e431fd326f6b6da22e7198f53abf25ac30125a7ac0a6104b1b7b,PC,,,"0.0.0.0",,,,,"ab09940b-b8c0-4691-9d27-b948ffaa3817","8f6f4a12-7d77-42c9-8f57-58d7902c95ca","af_azwapccore:2.21.0-429",Azure,AppPerformanceCounters,"/subscriptions/673af34d-6b28-41dc-bc7b-f507418045e6/resourcegroups/rg-zentiva-nzge/providers/microsoft.insights/components/tomaskubicatest"
